"","kingdom","phylum","class","order","family","genus","species","decimalLatitude","decimalLongitude","year","month","day","source"
"2384","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Formica",NA,37.6138904035,-118.8332262263,"2018","08","07","iNaturalist"
"2385","Animalia","Arthropoda","Insecta","Hemiptera","Aphididae",NA,NA,37.6138904035,-118.8332262263,"2018","08","07","iNaturalist"
"2386","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae",NA,NA,37.6138904035,-118.8332262263,"2018","08","07","iNaturalist"
"2387","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Chlorochroa",NA,37.6138904035,-118.8332262263,"2018","08","07","iNaturalist"
"2388","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Manica",NA,37.6138904035,-118.8332262263,"2018","08","07","iNaturalist"
"2389","Animalia","Arthropoda","Insecta","Hemiptera","Aphididae",NA,NA,37.6138904035,-118.8332262263,"2018","08","07","iNaturalist"
"2390","Animalia","Arthropoda","Arachnida","Araneae","Gnaphosidae",NA,NA,37.6138904035,-118.8332262263,"2018","08","07","iNaturalist"
"2391","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Salmo trutta",37.6138904035,-118.8332262263,"2018","08","07","iNaturalist"
"2392","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae",NA,NA,37.6138904035,-118.8332262263,"2018","08","07","iNaturalist"
"2393","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae",NA,NA,37.6138904035,-118.8332262263,"2018","08","07","iNaturalist"
"2394","Animalia","Arthropoda","Insecta","Lepidoptera",NA,NA,NA,37.6138904035,-118.8332262263,"2018","08","07","iNaturalist"
"2395","Animalia","Arthropoda","Insecta","Lepidoptera",NA,NA,NA,37.6138904035,-118.8332262263,"2018","08","07","iNaturalist"
"2396","Animalia","Arthropoda","Insecta","Trichoptera","Limnephilidae",NA,NA,37.6138904035,-118.8332262263,"2018","08","07","iNaturalist"
"2397","Animalia","Arthropoda","Insecta","Lepidoptera","Pterophoridae",NA,NA,37.6138904035,-118.8332262263,"2018","08","07","iNaturalist"
"2398","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Pachysphinx","Pachysphinx occidentalis",37.6138904035,-118.8332262263,"2018","08","08","iNaturalist"
"2399","Animalia","Arthropoda","Arachnida","Araneae","Gnaphosidae","Sergiolus",NA,37.6138904035,-118.8332262263,"2018","08","09","iNaturalist"
"2400","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Pachysphinx","Pachysphinx occidentalis",37.6138904035,-118.8332262263,"2018","08","09","iNaturalist"
"2401","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Smerinthus",NA,37.613768,-118.8316169722,"2021","04","29","iNaturalist"
"2402","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Smerinthus","Smerinthus ophthalmica",37.6138833333,-118.8316633333,"2021","04","29","iNaturalist"
"2403","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",37.6141133333,-118.8359133333,"2021","04","28","iNaturalist"
"2404","Animalia","Arthropoda","Insecta","Diptera",NA,NA,NA,37.6141366667,-118.8359,"2021","04","28","iNaturalist"
"2405","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae",NA,NA,37.6138533333,-118.8364716667,"2021","04","28","iNaturalist"
"2406","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae",NA,NA,37.6142,-118.8352283333,"2021","04","28","iNaturalist"
"2407","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Formica",NA,37.6139833333,-118.8360366667,"2021","04","28","iNaturalist"
"2408","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae",NA,NA,37.61283,-118.8298033333,"2021","04","27","iNaturalist"
"2409","Animalia","Arthropoda","Insecta","Diptera","Asilidae","Efferia","Efferia albibarbis",37.6139716667,-118.8322533333,"2021","06","16","iNaturalist"
"2410","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Formica",NA,37.6139966667,-118.836525,"2021","06","13","iNaturalist"
"2411","Animalia","Arthropoda","Insecta","Coleoptera","Buprestidae","Buprestis",NA,37.6139259338,-118.8321380615,"2021","07","02","iNaturalist"
"2412","Animalia","Arthropoda","Insecta","Neuroptera","Myrmeleontidae",NA,NA,37.6135733491,-118.8322166261,"2021","07","02","iNaturalist"
"2413","Animalia","Chordata","Aves","Passeriformes","Icteridae","Icterus","Icterus bullockii",37.6138129235,-118.8323948268,"2021","07","01","iNaturalist"
"2414","Animalia","Chordata","Aves","Cathartiformes","Cathartidae","Cathartes","Cathartes aura",37.6155414799,-118.8368714263,"2021","07","01","iNaturalist"
"2415","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Pogonomyrmex",NA,37.6136932373,-118.8320236206,"2021","07","04","iNaturalist"
"2416","Animalia","Chordata","Aves","Passeriformes","Icteridae","Euphagus","Euphagus cyanocephalus",37.6138725281,-118.8319625854,"2021","07","04","iNaturalist"
"2417","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Pogonomyrmex",NA,37.6136932373,-118.8320236206,"2021","07","04","iNaturalist"
"2418","Animalia","Arthropoda","Arachnida","Araneae",NA,NA,NA,37.6142694444,-118.8353972222,"2021","07","05","iNaturalist"
"2419","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Formica",NA,37.6128916667,-118.8292861111,"2021","06","30","iNaturalist"
"2420","Animalia","Arthropoda","Insecta","Hemiptera","Belostomatidae","Lethocerus","Lethocerus americanus",37.6138648987,-118.8319702148,"2021","07","09","iNaturalist"
"2421","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae",NA,NA,37.6139641222,-118.8319806662,"2021","07","13","iNaturalist"
"2422","Animalia","Arthropoda","Insecta","Diptera","Tabanidae","Chrysops",NA,37.6149033333,-118.8193966667,"2021","07","03","iNaturalist"
"2423","Animalia","Chordata","Amphibia","Anura","Scaphiopodidae","Spea","Spea intermontana",37.613905,-118.8260416667,"2021","07","28","iNaturalist"
"2424","Animalia","Chordata","Amphibia","Anura","Scaphiopodidae","Spea","Spea intermontana",37.6137666667,-118.8249966667,"2021","07","28","iNaturalist"
"2425","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Araneus","Araneus gemmoides",37.6138583333,-118.8318783333,"2021","07","28","iNaturalist"
"2426","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo jamaicensis",37.6140283333,-118.8322533333,"2021","08","01","iNaturalist"
"2427","Animalia","Arthropoda","Insecta","Hymenoptera","Sphecidae",NA,NA,37.6141366667,-118.832925,"2021","08","05","iNaturalist"
"2428","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae",NA,NA,37.61422,-118.8329916667,"2021","08","05","iNaturalist"
"2429","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",37.6138692958,-118.8317046092,"2021","08","08","iNaturalist"
"2430","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Neotamias","Neotamias minimus",37.6134610795,-118.8319310004,"2021","08","09","iNaturalist"
"2431","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.613111362,-118.8318503704,"2021","08","09","iNaturalist"
"2432","Animalia","Arthropoda","Insecta","Hemiptera","Gerridae","Aquarius","Aquarius remigis",37.6127197859,-118.8312837404,"2021","08","09","iNaturalist"
"2433","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","Spizella breweri",37.6124100861,-118.8307986027,"2021","08","09","iNaturalist"
"2434","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","Spizella breweri",37.6135692896,-118.8336744704,"2021","08","09","iNaturalist"
"2435","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.6134615048,-118.8341033548,"2021","08","09","iNaturalist"
"2436","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6135676677,-118.8341165175,"2021","08","09","iNaturalist"
"2437","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","Spizella breweri",37.6137589625,-118.8342051442,"2021","08","09","iNaturalist"
"2438","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.6138888743,-118.834713215,"2021","08","09","iNaturalist"
"2439","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Vireo","Vireo gilvus",37.613760545,-118.8349784451,"2021","08","09","iNaturalist"
"2440","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.614074326,-118.8349352274,"2021","08","09","iNaturalist"
"2441","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Vireo","Vireo gilvus",37.6143909555,-118.8347254443,"2021","08","09","iNaturalist"
"2442","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.6145657195,-118.833740905,"2021","08","09","iNaturalist"
"2443","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",37.6155268041,-118.8337574098,"2021","08","09","iNaturalist"
"2444","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.6147234323,-118.8322431439,"2021","08","09","iNaturalist"
"2445","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.6149046627,-118.8319227787,"2021","08","09","iNaturalist"
"2446","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Argynnis","Argynnis nokomis",37.6146302805,-118.8311676013,"2021","08","09","iNaturalist"
"2447","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.6145831696,-118.8281381003,"2021","08","09","iNaturalist"
"2448","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.6135108723,-118.8286827933,"2021","08","09","iNaturalist"
"2449","Animalia","Chordata","Aves","Passeriformes","Icteridae","Icterus","Icterus bullockii",37.6146678742,-118.8313035972,"2021","08","09","iNaturalist"
"2450","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Otospermophilus","Otospermophilus beecheyi",37.6138933174,-118.8289617431,"2021","08","09","iNaturalist"
"2451","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon","Petrochelidon pyrrhonota",37.6142886857,-118.8316332231,"2021","08","09","iNaturalist"
"2452","Animalia","Chordata","Aves","Piciformes","Picidae","Sphyrapicus",NA,37.6137872599,-118.8322106914,"2021","08","09","iNaturalist"
"2453","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","Spizella breweri",37.6124944087,-118.830807054,"2021","08","09","iNaturalist"
"2454","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Argynnis","Argynnis nokomis",37.612887985,-118.8313150412,"2021","08","09","iNaturalist"
"2455","Animalia","Chordata","Aves","Passeriformes","Icteridae","Agelaius","Agelaius phoeniceus",37.6128111278,-118.831738568,"2021","08","09","iNaturalist"
"2456","Animalia","Chordata","Aves","Cathartiformes","Cathartidae","Cathartes","Cathartes aura",37.6136295013,-118.8325022591,"2021","08","09","iNaturalist"
"2457","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.6136640277,-118.8346037357,"2021","08","09","iNaturalist"
"2458","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Argynnis","Argynnis nokomis",37.6141017138,-118.8315038923,"2021","08","09","iNaturalist"
"2459","Animalia","Arthropoda","Arachnida","Solifugae","Ammotrechidae",NA,NA,37.613845,-118.8319466667,"2021","08","10","iNaturalist"
"2460","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus graciosus",37.6135562237,-118.8315727858,"2021","08","09","iNaturalist"
"2461","Animalia","Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","Polistes aurifer",37.613593946,-118.8315419405,"2021","08","09","iNaturalist"
"2462","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor",37.613892346,-118.8324594188,"2021","08","09","iNaturalist"
"2463","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.6138711778,-118.833614909,"2021","08","09","iNaturalist"
"2464","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",37.6137182,-118.8336932351,"2021","08","09","iNaturalist"
"2465","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.6144100061,-118.8337265,"2021","08","09","iNaturalist"
"2466","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",37.6147648532,-118.8307648414,"2021","08","09","iNaturalist"
"2467","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",37.6133285442,-118.8318735252,"2021","08","10","iNaturalist"
"2468","Animalia","Arthropoda","Insecta","Hymenoptera","Vespidae","Dolichovespula",NA,37.6146870544,-118.8335472236,"2021","08","11","iNaturalist"
"2469","Animalia","Arthropoda","Arachnida","Solifugae","Ammotrechidae",NA,NA,37.6137966667,-118.8322133333,"2021","08","10","iNaturalist"
"2470","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo jamaicensis",37.6140026074,-118.8313284029,"2021","08","01","iNaturalist"
"2471","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Thyanta",NA,37.6139797094,-118.8343367145,"2021","08","19","iNaturalist"
"2472","Animalia","Arthropoda","Insecta","Lepidoptera","Saturniidae","Hemileuca","Hemileuca nuttalli",37.6124716587,-118.8302430956,"2021","08","14","iNaturalist"
"2473","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.6137323293,-118.832022375,"2021","08","17","iNaturalist"
"2474","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.6126852144,-118.8310098594,"2021","08","17","iNaturalist"
"2475","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6133171225,-118.8316099357,"2021","08","17","iNaturalist"
"2476","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6126752443,-118.8289240415,"2021","08","17","iNaturalist"
"2477","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Neotamias","Neotamias minimus",37.6135258111,-118.8317701752,"2021","08","17","iNaturalist"
"2478","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","Spizella breweri",37.613692268,-118.830360188,"2021","08","18","iNaturalist"
"2479","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Artemisiospiza","Artemisiospiza nevadensis",37.613367414,-118.8316173888,"2021","08","18","iNaturalist"
"2480","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Neotamias","Neotamias minimus",37.613326089,-118.8318310611,"2021","08","18","iNaturalist"
"2481","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6134493218,-118.8324568207,"2021","08","18","iNaturalist"
"2482","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","Spizella breweri",37.6134493218,-118.8324568207,"2021","08","18","iNaturalist"
"2483","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.6134493218,-118.8324568207,"2021","08","18","iNaturalist"
"2484","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile gambeli",37.6128873183,-118.8323294157,"2021","08","18","iNaturalist"
"2485","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates",NA,37.6137127845,-118.8337272299,"2021","08","18","iNaturalist"
"2486","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6139252536,-118.8345006639,"2021","08","18","iNaturalist"
"2487","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.6136793708,-118.8344899351,"2021","08","18","iNaturalist"
"2488","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus psaltria",37.6140272386,-118.8351443941,"2021","08","18","iNaturalist"
"2489","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6148941053,-118.8346025879,"2021","08","18","iNaturalist"
"2490","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",37.6147259628,-118.8321676449,"2021","08","18","iNaturalist"
"2491","Animalia","Chordata","Aves","Passeriformes","Parulidae","Geothlypis","Geothlypis tolmiei",37.6146296195,-118.8277311215,"2021","08","18","iNaturalist"
"2492","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.6146296195,-118.8277311215,"2021","08","18","iNaturalist"
"2493","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6138185566,-118.8286828832,"2021","08","18","iNaturalist"
"2494","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","Spizella breweri",37.6139793286,-118.8306022051,"2021","08","18","iNaturalist"
"2495","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Artemisiospiza","Artemisiospiza nevadensis",37.6122777125,-118.8300277563,"2021","08","18","iNaturalist"
"2496","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Artemisiospiza","Artemisiospiza nevadensis",37.6128823693,-118.8291365565,"2021","08","19","iNaturalist"
"2497","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Vireo","Vireo gilvus",37.6136575423,-118.8346455032,"2021","08","19","iNaturalist"
"2498","Animalia","Arthropoda","Insecta","Hemiptera","Gerridae","Aquarius","Aquarius remigis",37.6145193446,-118.8312233769,"2021","08","19","iNaturalist"
"2499","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.6135810532,-118.8343621471,"2021","08","19","iNaturalist"
"2500","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.6147917325,-118.8285891212,"2021","08","19","iNaturalist"
"2501","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Argynnis","Argynnis nokomis",37.6145414107,-118.8280573001,"2021","08","19","iNaturalist"
"2502","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","Spizella breweri",37.6139115241,-118.8296099889,"2021","08","19","iNaturalist"
"2503","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6135328756,-118.831545443,"2021","08","19","iNaturalist"
"2504","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Neotamias","Neotamias minimus",37.6135328756,-118.831545443,"2021","08","19","iNaturalist"
"2505","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Neotamias","Neotamias minimus",37.6137510564,-118.831958763,"2021","08","24","iNaturalist"
"2506","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.6129901016,-118.8296899227,"2021","08","24","iNaturalist"
"2507","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Neotamias","Neotamias minimus",37.6122347211,-118.8308436763,"2021","08","24","iNaturalist"
"2508","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.6129602254,-118.8295945982,"2021","08","24","iNaturalist"
"2509","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.6130508001,-118.8295086922,"2021","08","24","iNaturalist"
"2510","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Piranga","Piranga ludoviciana",37.6129743104,-118.8296302212,"2021","08","24","iNaturalist"
"2511","Animalia","Chordata","Aves","Piciformes","Picidae","Sphyrapicus",NA,37.6130189294,-118.8296617121,"2021","08","24","iNaturalist"
"2512","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.6128718193,-118.8286429994,"2021","08","24","iNaturalist"
"2513","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6129064087,-118.8289076065,"2021","08","24","iNaturalist"
"2514","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.6127825811,-118.8286706988,"2021","08","24","iNaturalist"
"2515","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6138612342,-118.828671957,"2021","08","24","iNaturalist"
"2516","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.6134572594,-118.8266405325,"2021","08","24","iNaturalist"
"2517","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.6148554895,-118.8286148706,"2021","08","24","iNaturalist"
"2518","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.6144409538,-118.8307242973,"2021","08","24","iNaturalist"
"2519","Animalia","Chordata","Aves","Passeriformes","Corvidae","Pica","Pica hudsonia",37.6144480083,-118.8300531632,"2021","08","24","iNaturalist"
"2520","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Neotamias","Neotamias minimus",37.6153671632,-118.8300394261,"2021","08","24","iNaturalist"
"2521","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo lineatus",37.6146858013,-118.8297108737,"2021","08","24","iNaturalist"
"2522","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.6148217482,-118.832807899,"2021","08","24","iNaturalist"
"2523","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","Spizella breweri",37.6137901872,-118.8345167027,"2021","08","24","iNaturalist"
"2524","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.6137196784,-118.834733257,"2021","08","24","iNaturalist"
"2525","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.6139038684,-118.836602627,"2021","08","24","iNaturalist"
"2526","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus psaltria",37.6140233348,-118.8357705844,"2021","08","25","iNaturalist"
"2527","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",37.6145893958,-118.8327234842,"2021","08","25","iNaturalist"
"2528","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo lineatus",37.6145149849,-118.8327442676,"2021","08","25","iNaturalist"
"2529","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6145064862,-118.8320737153,"2021","08","25","iNaturalist"
"2530","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.6144512447,-118.8327032036,"2021","08","25","iNaturalist"
"2531","Animalia","Chordata","Aves","Cathartiformes","Cathartidae","Cathartes","Cathartes aura",37.6152176275,-118.8320000173,"2021","08","25","iNaturalist"
"2532","Animalia","Chordata","Aves","Passeriformes","Corvidae","Pica","Pica hudsonia",37.6140220124,-118.8283852888,"2021","08","25","iNaturalist"
"2533","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","Falco sparverius",37.6113209516,-118.82978994,"2021","08","25","iNaturalist"
"2534","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Pheucticus","Pheucticus melanocephalus",37.61319023,-118.8288313934,"2021","08","25","iNaturalist"
"2535","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis latrans",37.6119371967,-118.8298128642,"2021","08","25","iNaturalist"
"2536","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",37.6114032003,-118.8297902183,"2021","08","25","iNaturalist"
"2537","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6123130227,-118.8305746765,"2021","08","25","iNaturalist"
"2538","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.613813442,-118.8362722192,"2021","08","29","iNaturalist"
"2539","Animalia","Chordata","Aves","Passeriformes","Icteriidae","Icteria","Icteria virens",37.6146398303,-118.8318391557,"2021","08","29","iNaturalist"
"2540","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.6146451423,-118.8336963626,"2021","08","29","iNaturalist"
"2541","Animalia","Chordata","Aves","Passeriformes","Parulidae","Leiothlypis","Leiothlypis ruficapilla",37.6147653599,-118.8336187537,"2021","08","29","iNaturalist"
"2542","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonax","Empidonax traillii",37.6145073979,-118.8312133117,"2021","08","29","iNaturalist"
"2543","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza melodia",37.6147990565,-118.8278311007,"2021","08","29","iNaturalist"
"2544","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Pheucticus","Pheucticus melanocephalus",37.6132537684,-118.8287470202,"2021","08","29","iNaturalist"
"2545","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.612929926,-118.8296575141,"2021","08","29","iNaturalist"
"2546","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.612984963,-118.8296728451,"2021","08","29","iNaturalist"
"2547","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Salticus","Salticus palpalis",37.6136855048,-118.8318884205,"2021","08","23","iNaturalist"
"2548","Animalia","Arthropoda","Insecta","Lepidoptera",NA,NA,NA,37.6140846431,-118.8328343816,"2021","08","28","iNaturalist"
"2549","Animalia","Arthropoda","Insecta","Lepidoptera",NA,NA,NA,37.6140846431,-118.8328343816,"2021","08","28","iNaturalist"
"2550","Animalia","Arthropoda","Insecta","Lepidoptera",NA,NA,NA,37.6140846431,-118.8328343816,"2021","08","28","iNaturalist"
"2551","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates","Dryobates villosus",37.6146632071,-118.8292504077,"2021","08","30","iNaturalist"
"2552","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis latrans",37.6154595006,-118.8286901166,"2021","08","30","iNaturalist"
"2553","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",37.6150781753,-118.8281319568,"2021","08","30","iNaturalist"
"2554","Animalia","Chordata","Aves","Cathartiformes","Cathartidae","Cathartes","Cathartes aura",37.6151712736,-118.8320600921,"2021","08","30","iNaturalist"
"2555","Animalia","Chordata","Aves","Cathartiformes","Cathartidae","Cathartes","Cathartes aura",37.6148334388,-118.8348040248,"2021","08","30","iNaturalist"
"2556","Animalia","Chordata","Aves","Passeriformes","Corvidae","Pica","Pica hudsonia",37.6148124863,-118.8349952549,"2021","08","30","iNaturalist"
"2557","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Piranga","Piranga ludoviciana",37.614570163,-118.8318673132,"2021","08","30","iNaturalist"
"2558","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",37.6141653458,-118.8344207195,"2021","08","30","iNaturalist"
"2559","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6128288475,-118.8320132108,"2021","08","31","iNaturalist"
"2560","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",37.6138348731,-118.8362082107,"2021","08","30","iNaturalist"
"2561","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.613511796,-118.833549518,"2021","08","31","iNaturalist"
"2562","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6139693304,-118.8288126059,"2021","08","31","iNaturalist"
