"","species","year","month","day","class_common","location","decimalLatitude","decimalLongitude","count_print"
"17304","Phalaropus lobatus",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17305","Euphagus cyanocephalus",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17306","Tringa melanoleuca",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17307","Podiceps nigricollis",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17308","Falco sparverius",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17309","Larus californicus",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17310","Mareca americana",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17311","Phalacrocorax auritus",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17312","Mareca strepera",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17313","Pelecanus erythrorhynchos",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17314","Ardea herodias",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17315","Pica hudsonia",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17316","Fulica americana",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17317","Oxyura jamaicensis",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17318","Calidris mauri",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17319","Actitis macularius",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17320","Xanthocephalus xanthocephalus",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17321","Calidris minutilla",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17322","Spatula clypeata",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17323","Ardea herodias",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17324","Phalaropus lobatus",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17325","Mareca strepera",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17326","Charadrius vociferus",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17327","Tringa melanoleuca",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17328","Falco sparverius",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17329","Phalacrocorax auritus",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17330","Fulica americana",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17331","Larus californicus",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17332","Podiceps nigricollis",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17333","Pica hudsonia",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17334","Euphagus cyanocephalus",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17335","Pelecanus erythrorhynchos",2015,9,6,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17336","Spinus lawrencei",2012,9,12,"Birds","Outside SNARL",37.62949,-118.81177,"210 species"
"17337","Regulus calendula",2007,4,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17338","Lanius borealis",2013,1,23,"Birds","Outside SNARL",37.62949,-118.81177,"210 species"
"17339","Regulus calendula",2006,10,28,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17340","Setophaga coronata",2015,9,1,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17341","Piranga ludoviciana",2015,9,1,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17342","Contopus sordidulus",2015,9,1,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17343","Corvus corax",2015,9,1,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17344","Myiarchus cinerascens",2015,9,1,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17345","Contopus cooperi",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17346","Corvus corax",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17347","Cathartes aura",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17348","Vireo gilvus",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17349","Sitta carolinensis",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17350","Sphyrapicus ruber",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17351","Haliaeetus leucocephalus",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17352","Cardellina pusilla",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17353","Pipilo chlorurus",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17354","Spizella breweri",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17355","Euphagus cyanocephalus",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17356","Troglodytes aedon",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17357","Euphagus cyanocephalus",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17358","Contopus cooperi",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17359","Pipilo chlorurus",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17360","Spizella breweri",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17361","Sphyrapicus ruber",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17362","Sitta carolinensis",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17363","Haliaeetus leucocephalus",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17364","Cathartes aura",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17365","Cardellina pusilla",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17366","Troglodytes aedon",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17367","Vireo gilvus",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17368","Corvus corax",2014,8,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17369","Pica hudsonia",2015,7,18,"Birds","Outside SNARL",37.618336,-118.82331,"210 species"
"17370","Setophaga coronata",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17371","Salpinctes obsoletus",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17372","Passerculus sandwichensis",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17373","Buteo jamaicensis",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17374","Cyanocitta stelleri",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17375","Zenaida macroura",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17376","Colaptes auratus",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17377","Myadestes townsendi",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17378","Anas platyrhynchos",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17379","Pipilo chlorurus",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17380","Poecile gambeli",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17381","Haemorhous mexicanus",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17382","Calypte anna",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17383","Larus californicus",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17384","Pica hudsonia",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17385","Spinus psaltria",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17386","Troglodytes aedon",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17387","Euphagus cyanocephalus",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17388","Sturnus vulgaris",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17389","Falco sparverius",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17390","Corvus corax",2015,8,14,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17391","Leiothlypis ruficapilla",2015,4,23,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17392","Poecile gambeli",2007,9,29,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17393","Poecile gambeli",2007,7,1,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17394","Poecile gambeli",2007,4,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17395","Poecile gambeli",2006,10,28,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17396","Tachycineta thalassina",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17397","Setophaga coronata",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17398","Pipilo maculatus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17399","Xanthocephalus xanthocephalus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17400","Plegadis chihi",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17401","Phalaropus tricolor",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17402","Actitis macularius",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17403","Contopus sordidulus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17404","Circus cyaneus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17405","Oreoscoptes montanus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17406","Podilymbus podiceps",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17407","Troglodytes aedon",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17408","Agelaius phoeniceus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17409","Aythya americana",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17410","Pipilo chlorurus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17411","Petrochelidon pyrrhonota",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17412","Tringa melanoleuca",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17413","Anas crecca",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17414","Oxyura jamaicensis",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17415","Artemisiospiza nevadensis",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17416","Spatula clypeata",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17417","Anas platyrhynchos",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17418","Corvus corax",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17419","Ardea herodias",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17420","Anas acuta",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17421","Sturnus vulgaris",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17422","Mareca strepera",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17423","Podiceps nigricollis",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17424","Falco peregrinus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17425","Charadrius vociferus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17426","Falco sparverius",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17427","Turdus migratorius",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17428","Hydroprogne caspia",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17429","Fulica americana",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17430","Thryomanes bewickii",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17431","Icterus bullockii",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17432","Nucifraga columbiana",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17433","Larus californicus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17434","Spizella breweri",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17435","Euphagus cyanocephalus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17436","Spatula cyanoptera",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17437","Oreoscoptes montanus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17438","Artemisiospiza nevadensis",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17439","Actitis macularius",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17440","Anas acuta",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17441","Plegadis chihi",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17442","Tachycineta thalassina",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17443","Contopus sordidulus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17444","Pipilo maculatus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17445","Phalaropus tricolor",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17446","Oxyura jamaicensis",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17447","Xanthocephalus xanthocephalus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17448","Agelaius phoeniceus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17449","Charadrius vociferus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17450","Aythya americana",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17451","Podilymbus podiceps",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17452","Setophaga coronata",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17453","Spatula clypeata",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17454","Circus cyaneus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17455","Falco peregrinus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17456","Anas platyrhynchos",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17457","Troglodytes aedon",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17458","Sturnus vulgaris",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17459","Spatula cyanoptera",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17460","Falco sparverius",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17461","Euphagus cyanocephalus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17462","Ardea herodias",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17463","Larus californicus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17464","Petrochelidon pyrrhonota",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17465","Icterus bullockii",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17466","Tringa melanoleuca",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17467","Podiceps nigricollis",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17468","Thryomanes bewickii",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17469","Hydroprogne caspia",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17470","Mareca strepera",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17471","Pipilo chlorurus",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17472","Anas crecca",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17473","Corvus corax",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17474","Turdus migratorius",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17475","Spizella breweri",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17476","Nucifraga columbiana",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17477","Fulica americana",2015,8,7,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17478","Centrocercus urophasianus",2015,8,7,"Birds","Outside SNARL",37.63281,-118.80708,"210 species"
"17479","Oreoscoptes montanus",2015,8,7,"Birds","Outside SNARL",37.63281,-118.80708,"210 species"
"17480","Cathartes aura",2015,8,7,"Birds","Outside SNARL",37.63281,-118.80708,"210 species"
"17481","Sturnella neglecta",2015,8,7,"Birds","Outside SNARL",37.63281,-118.80708,"210 species"
"17482","Artemisiospiza nevadensis",2015,8,7,"Birds","Outside SNARL",37.63281,-118.80708,"210 species"
"17483","Tachycineta thalassina",2015,8,7,"Birds","Outside SNARL",37.63281,-118.80708,"210 species"
"17484","Lanius ludovicianus",2015,8,7,"Birds","Outside SNARL",37.63281,-118.80708,"210 species"
"17485","Spizella breweri",2015,8,7,"Birds","Outside SNARL",37.63281,-118.80708,"210 species"
"17486","Haliaeetus leucocephalus",2015,8,7,"Birds","Outside SNARL",37.63281,-118.80708,"210 species"
"17487","Chordeiles minor",2015,8,7,"Birds","Outside SNARL",37.63281,-118.80708,"210 species"
"17488","Falco sparverius",2015,8,7,"Birds","Outside SNARL",37.63281,-118.80708,"210 species"
"17489","Corvus corax",2015,8,7,"Birds","Outside SNARL",37.63281,-118.80708,"210 species"
"17490","Mareca strepera",2015,7,13,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17491","Oreoscoptes montanus",2015,7,13,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17492","Oxyura jamaicensis",2015,7,13,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17493","Anas platyrhynchos",2015,7,13,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17494","Charadrius vociferus",2015,7,13,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17495","Phalaropus tricolor",2015,7,13,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17496","Petrochelidon pyrrhonota",2015,7,13,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17497","Mareca americana",2015,7,13,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17498","Branta canadensis",2015,7,13,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17499","Fulica americana",2015,7,13,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17500","Recurvirostra americana",2015,7,13,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17501","Pelecanus erythrorhynchos",2015,7,13,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17502","Larus californicus",2015,7,13,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17503","Poecile gambeli",2015,7,13,"Birds","Outside SNARL",37.59078,-118.852844,"210 species"
"17504","Setophaga petechia",2015,7,13,"Birds","Outside SNARL",37.59078,-118.852844,"210 species"
"17505","Pipilo chlorurus",2015,7,13,"Birds","Outside SNARL",37.59078,-118.852844,"210 species"
"17506","Troglodytes aedon",2015,7,13,"Birds","Outside SNARL",37.59078,-118.852844,"210 species"
"17507","Vireo gilvus",2015,7,13,"Birds","Outside SNARL",37.59078,-118.852844,"210 species"
"17508","Sphyrapicus ruber",2015,7,13,"Birds","Outside SNARL",37.59078,-118.852844,"210 species"
"17509","Corvus corax",2015,7,13,"Birds","Outside SNARL",37.59078,-118.852844,"210 species"
"17510","Colaptes auratus",2015,7,13,"Birds","Outside SNARL",37.59078,-118.852844,"210 species"
"17511","Contopus sordidulus",2015,7,13,"Birds","Outside SNARL",37.59078,-118.852844,"210 species"
"17512","Leiothlypis celata",2015,7,13,"Birds","Outside SNARL",37.59078,-118.852844,"210 species"
"17513","Icterus bullockii",2015,7,13,"Birds","Outside SNARL",37.59078,-118.852844,"210 species"
"17514","Larus californicus",2015,7,13,"Birds","Outside SNARL",37.59078,-118.852844,"210 species"
"17515","Turdus migratorius",2015,7,13,"Birds","Outside SNARL",37.59078,-118.852844,"210 species"
"17516","Euphagus cyanocephalus",2015,7,13,"Birds","Outside SNARL",37.59078,-118.852844,"210 species"
"17517","Pheucticus melanocephalus",2015,7,13,"Birds","Outside SNARL",37.59078,-118.852844,"210 species"
"17518","Haemorhous cassinii",2015,7,13,"Birds","Outside SNARL",37.59078,-118.852844,"210 species"
"17519","Pica hudsonia",2015,7,13,"Birds","Outside SNARL",37.59078,-118.852844,"210 species"
"17520","Xanthocephalus xanthocephalus",2015,7,30,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17521","Oreoscoptes montanus",2015,7,30,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17522","Aythya americana",2015,7,30,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17523","Recurvirostra americana",2015,7,30,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17524","Larus californicus",2015,7,30,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17525","Megaceryle alcyon",2015,7,30,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17526","Spizella breweri",2015,7,30,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17527","Bucephala clangula",2015,7,30,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17528","Oxyura jamaicensis",2015,7,30,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17529","Phalaropus lobatus",2015,7,30,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17530","Bucephala albeola",2015,7,30,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17531","Tringa melanoleuca",2015,7,30,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17532","Actitis macularius",2015,7,30,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17533","Centrocercus urophasianus",2015,7,30,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17534","Cardellina pusilla",2015,7,24,"Birds","Outside SNARL",37.592857,-118.8501,"210 species"
"17535","Contopus sordidulus",2015,7,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17536","Cathartes aura",2015,7,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17537","Setophaga petechia",2015,7,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17538","Sitta carolinensis",2015,7,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17539","Pipilo maculatus",2015,7,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17540","Sphyrapicus ruber",2015,7,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17541","Selasphorus rufus",2015,7,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17542","Leiothlypis celata",2015,7,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17543","Poecile gambeli",2015,7,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17544","Larus californicus",2015,7,24,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17545","Corvus corax",2015,7,24,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17546","Passer domesticus",2015,7,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17547","Euphagus cyanocephalus",2015,7,24,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17548","Oxyura jamaicensis",2015,7,24,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17549","Cathartes aura",2015,7,24,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17550","Aythya americana",2015,7,24,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17551","Melospiza melodia",2015,7,24,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17552","Tachycineta thalassina",2015,7,24,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17553","Oreoscoptes montanus",2015,7,24,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17554","Calypte anna",2015,7,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17555","Haemorhous cassinii",2015,7,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17556","Anas platyrhynchos",2015,7,24,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17557","Euphagus cyanocephalus",2015,7,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17558","Icterus bullockii",2015,7,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17559","Archilochus alexandri",2015,7,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17560","Larus californicus",2015,7,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17561","Fulica americana",2015,7,24,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17562","Haliaeetus leucocephalus",2015,7,24,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17563","Pelecanus erythrorhynchos",2015,7,24,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17564","Recurvirostra americana",2015,7,24,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17565","Branta canadensis",2015,7,21,"Birds","Outside SNARL",37.62742,-118.81559,"210 species"
"17566","Circus cyaneus",2015,7,21,"Birds","Outside SNARL",37.62742,-118.81559,"210 species"
"17567","Piranga ludoviciana",2004,5,22,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17568","Pipilo maculatus",2007,4,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17569","Sphyrapicus ruber",2015,6,29,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17570","Vireo gilvus",2015,6,29,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17571","Contopus sordidulus",2015,6,29,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17572","Tachycineta thalassina",2015,6,29,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17573","Leiothlypis celata",2015,6,29,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17574","Setophaga petechia",2015,6,29,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17575","Poecile gambeli",2015,6,29,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17576","Turdus migratorius",2015,6,29,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
